LAT,LNG,CLS
44.80683,20.48309,1
44.80005,20.46769,1
44.81516,20.4146,11
44.81665,20.47831,1
44.76729,20.53364,1
44.83443,20.41147,11
44.80569,20.48412,1
44.80618,20.49427,1
44.74041,20.415306,7
44.83384,20.41111,11
44.74041,20.415306,7
44.78647,20.46682,1
44.81942,20.52899,1
44.68121,20.38593,12
44.82644,20.45598,1
44.78721,20.50184,1
44.80959,20.48444,1
44.81752,20.48952,1
44.89496,20.29522,0
44.79329,20.30633,8
44.77711,20.41152,7
44.81743,20.48336,1
44.78335,20.51482,1
44.847717,20.412325,11
44.71759,20.50121,10
44.74707,20.42957,7
44.79911,20.46529,1
44.809091,20.464411,1
44.805642,20.460323,1
44.815256,20.426461,11
44.77781,20.41485,7
44.81926,20.46208,1
44.84965,20.39605,11
44.82838,20.22223,8
44.79541,20.43845,7
44.83836,20.41164,11
44.82822,20.39868,11
44.81312,20.46087,1
44.84998,20.38571,11
44.81153,20.4232,11
44.77856,20.41425,7
44.81318,20.48952,1
44.799158,20.488315,1
44.80365,20.42401,11
44.80455,20.4656,1
44.81018,20.41508,11
44.4094,20.32528,5
44.78524,20.52699,1
44.74773,20.46098,7
44.84651,20.40819,11
44.80121,20.4549,1
44.78942,20.42201,7
44.80259,20.48255,1
44.81423,20.41924,11
44.81423,20.41924,11
44.803542,20.472609,1
44.7807,20.42328,7
44.80455,20.36577,11
44.88037,20.45265,9
44.82221,20.41715,11
44.82218,20.41717,11
44.82005,20.28897,8
44.81869,20.48604,1
44.80052,20.47434,1
44.69599,20.50125,10
44.79287,20.49623,1
44.81742,20.48569,1
44.80602,20.47032,1
44.79022,20.50026,1
44.75686,20.47489,1
44.81479,20.48225,1
44.82027,20.41449,11
44.83053,20.45656,1
44.81718,20.4755,1
44.81139,20.36778,11
44.87328,20.32664,0
44.49959,20.2891,5
44.87493,20.46206,9
44.74575,20.5156,1
44.79978,20.32875,8
44.78197,20.47169,1
44.77962,20.50533,1
44.81181,20.46412,1
44.78965,20.5337,1
44.78176,20.52311,1
44.7641,20.41888,7
44.80577,20.422,11
44.58123,20.32755,2
44.77214,20.40948,7
44.780937,20.499914,1
44.39917,20.36934,5
44.81757,20.40126,11
44.783207,20.502131,1
44.83057,20.41828,11
44.71721,20.46586,7
44.81725,20.4797,1
44.8181,20.48856,1
44.8162,20.54429,1
44.782487,20.415802,7
44.73247,20.58648,10
44.88164,20.47181,9
44.75062,20.44601,7
44.84235,20.38315,11
44.79084,20.42675,7
44.75895,20.49113,1
44.84208,20.38519,11
44.81879,20.42275,11
44.80629,20.40458,11
44.82643,20.41253,11
44.80514,20.4106,11
44.85087,20.35007,11
44.791563,20.468778,1
44.78427,20.49304,1
44.7686,20.51338,1
44.765,20.41419,7
44.84538,20.20574,8
44.8107,20.43801,11
44.77918,20.38295,7
44.8094,20.45833,1
44.77053,20.48038,1
44.784285,20.411594,7
44.80296,20.39638,11
44.78928,20.53278,1
44.78335,20.514181,1
44.790596,20.494063,1
44.74226,20.499844,1
44.5799,20.413626,2
44.772739,20.519452,1
44.80011,20.45374,1
44.78558,20.46817,1
44.79223,20.50195,1
44.57508,20.41824,2
44.84957,20.37356,11
44.759645,20.406643,7
44.77595,20.49828,1
44.81057,20.47437,1
44.81064,20.38268,11
44.82237,20.41449,11
44.82758,20.3889,11
44.84461,20.40023,11
44.790512,20.52762,1
44.80515,20.38655,11
44.7649,20.48796,1
44.82919,20.35992,11
44.81804,20.46749,1
44.790827,20.269301,8
44.81425,20.45717,1
44.79595,20.48968,1
44.9007,20.28422,0
44.74826,20.49594,1
44.81539,20.43538,11
44.80521,20.43625,11
44.81497,20.49164,1
44.817551,20.485567,1
44.77215,20.55457,10
44.78339,20.51421,1
44.79043,20.5387,1
44.80401,20.39951,11
44.79205,20.46674,1
44.81746,20.5104,1
44.79104,20.44583,1
44.77306,20.40864,7
44.74687,20.4597,7
44.82131,20.441447,11
44.722399,20.358461,12
44.75996,20.41951,7
44.80793,20.48231,1
44.783043,20.504577,1
44.81208,20.48934,1
44.75866,20.47903,1
44.75976,20.41542,7
44.79092,20.46808,1
44.810871,20.459536,1
44.71224,20.46123,7
44.850203,20.38253,11
44.7722,20.48763,1
44.780281,20.472741,1
44.7169,20.55664,10
44.812798,20.485328,1
44.759071,20.414506,7
44.82796,20.46115,1
44.79253,20.46973,1
44.812861,20.457615,1
44.807628,20.472158,1
44.774998,20.490448,1
44.83031,20.46417,1
44.84592,20.38111,11
44.80214,20.46559,1
44.79266,20.47333,1
44.82409,20.41339,11
44.80991,20.46812,1
44.884831,20.214261,0
44.81174,20.4521,1
44.77177,20.40932,7
44.58205,20.41655,2
44.83101,20.41656,11
44.74846,20.58746,10
44.77099,20.5569,10
44.78976,20.53403,1
44.7273,20.36866,12
44.808825,20.38381,11
44.81973,20.28946,8
44.81253,20.43884,11
44.7923,20.42732,7
44.72732,20.36868,12
44.84527,20.34776,11
44.79805,20.44635,1
44.76387,20.47295,1
44.80046,20.48038,1
44.79039,20.46688,1
44.8316,20.32191,8
44.79725,20.45691,1
44.87321,20.46339,9
44.807368,20.431133,11
44.78855,20.4191,7
44.87047,20.35333,11
44.806146,20.406133,11
45.00183,20.40905,9
44.83971,20.41329,11
44.814894,20.44704,1
44.818204,20.40737,11
44.79417,20.43723,7
44.76049,20.38737,7
44.82749,20.46126,1
44.80723,20.46361,1
44.81624,20.40553,11
44.77816,20.52889,1
44.8133,20.46077,1
44.805994,20.478604,1
44.7582,20.49231,1
44.57867,20.77333,6
44.78981,20.46681,1
44.78213,20.5125,1
44.81849,20.48002,1
44.74242,20.36019,12
44.79766,20.46544,1
44.79345,20.47858,1
44.80205,20.48233,1
44.87649,20.466278,9
44.816306,20.477013,1
44.80281,20.38822,11
44.384404,20.269523,5
44.80176,20.46629,1
44.75278,20.48087,1
44.78211,20.41843,7
44.80325,20.47691,1
44.80011,20.48781,1
44.7923,20.42744,7
44.89818,20.21823,0
44.810336,20.444036,1
44.633653,20.285859,4
44.38686,20.2539,5
44.76093,20.48122,1
44.79387,20.5158,1
44.74836,20.42157,7
44.85526,20.15665,8
44.72864,20.37662,12
44.82803,20.41211,11
44.78279,20.50828,1
44.76093,20.47644,1
44.86518,20.3632,11
44.84893,20.49612,9
44.78468,20.41683,7
44.83088,20.54817,1
44.816742,20.468716,1
44.82805,20.418107,11
44.7952,20.48863,1
44.79145,20.46839,1
44.82056,20.39402,11
44.83306,20.35524,11
44.77813,20.51331,1
44.86107,20.3528,11
44.80938,20.46081,1
44.81487,20.45315,1
44.80899,20.46448,1
44.8247,20.41265,11
44.80546,20.45814,1
44.80195,20.46638,1
44.75443,20.40379,7
44.82346,20.45619,1
44.76358,20.47255,1
44.82955,20.36132,11
44.8205,20.291163,8
44.7303,20.48327,1
44.79773,20.37117,11
44.40612,20.6732,3
44.80669,20.47194,1
44.79361,20.47949,1
44.787455,20.465788,1
44.8068,20.4582,1
44.77713,20.53159,1
44.82459,20.41227,11
44.80052,20.48918,1
44.79612,20.47759,1
44.81389,20.48114,1
44.81244,20.43424,11
44.69661,20.37976,12
44.849679,20.486013,9
44.69112,20.30836,12
44.81053,20.45338,1
44.73803,20.42118,7
44.83021,20.45652,1
44.710697,20.453075,7
44.41604,20.71011,3
44.795346,20.499222,1
44.776639,20.500609,1
44.83279,20.49262,1
44.79845,20.44868,1
44.81419,20.45945,1
44.789664,20.4805,1
44.81992,20.53866,1
44.85232,20.39411,11
44.792182,20.517422,1
44.76846,20.41898,7
44.79933,20.47607,1
44.68246,20.30618,12
44.79933,20.48041,1
44.78423,20.42113,7
44.79219,20.51034,1
44.812378,20.463713,1
44.81092,20.24599,8
44.80664,20.45857,1
44.783767,20.26259,8
44.65247,20.26068,4
44.78062,20.52402,1
44.75189,20.44615,7
44.80279,20.465,1
44.77118,20.47561,1
44.81639,20.48959,1
44.834172,20.269025,8
44.83396,20.26992,8
44.90396,20.27858,0
44.80827,20.47292,1
44.81787,20.48836,1
44.79152,20.49891,1
44.8208,20.42017,11
44.43927,20.70863,3
44.68699,20.37876,12
44.786363,20.500315,1
44.78197,20.41832,7
44.79737,20.49462,1
44.57737519,20.56569067,14
44.78999,20.42246,7
44.79369,20.46331,1
44.79203,20.42612,7
44.45122,20.6834,3
44.79354,20.46361,1
44.77737,20.45803,1
44.78735,20.46554,1
44.80563,20.47434,1
44.817499,20.428103,11
44.808753,20.419648,11
44.80961,20.4753,1
44.81481,20.44743,1
44.89674,20.28338,0
44.80065,20.34826,11
44.80815,20.41971,11
44.8287,20.49197,1
44.43737,20.65356,3
44.38571,20.24996,5
44.81707,20.47663,1
44.786729,20.417133,7
44.84483,20.41569,11
44.730168,20.312717,12
44.78255,20.47741,1
44.773087,20.418154,7
44.83517,20.41049,11
44.744854,20.590161,10
44.752978,20.455418,7
44.81508,20.47721,1
44.755083,20.530726,1
44.80472,20.40636,11
44.803742,20.416964,11
44.52472,20.65498,14
44.80468,20.40334,11
44.80466,20.40504,11
44.77183,20.50317,1
44.7416,20.51264,1
44.78492,20.51694,1
44.79011,20.4786,1
44.772927,20.487044,1
44.52958,20.26952,5
44.80074,20.36797,11
44.79255,20.52524,1
44.83375,20.41216,11
44.78277,20.48188,1
44.832102,20.280004,8
44.87591,20.44687,9
44.71529,20.36168,12
44.83474,20.26674,8
44.81324,20.40943,11
44.85706,20.48141,9
44.84126,20.41196,11
44.79633,20.45488,1
44.365725,20.642633,3
44.77765,20.41453,7
44.78799,20.48232,1
44.79215,20.47447,1
44.84845,20.39284,11
44.76752,20.41721,7
44.63578,20.38077,2
44.81866,20.52572,1
44.81089,20.52308,1
44.81866,20.52572,1
44.81866,20.52572,1
44.81866,20.52572,1
44.84566,20.51233,1
44.79287,20.52011,1
44.81977,20.28926,8
44.81284,20.4544,1
44.82069,20.41102,11
44.81284,20.4544,1
44.844097,20.397753,11
44.72446,20.42661,7
44.73687,20.59148,10
44.72783,20.5705,10
44.84646,20.39249,11
44.79216,20.50817,1
44.79631,20.37046,11
44.82682,20.39596,11
44.84261,20.48901,9
44.8162,20.39467,11
44.82981,20.40433,11
44.8162,20.39467,11
44.74805,20.49575,1
44.78272,20.52556,1
44.80124,20.49671,1
44.77702,20.48869,1
44.37952,20.26099,5
44.74369,20.39975,7
44.770516,20.417329,7
44.81923,20.46657,1
44.79305,20.52425,1
44.78244,20.52126,1
44.47375,20.79827,3
44.80762,20.43033,11
44.80156,20.41496,11
44.81671,20.46199,1
44.79682,20.45185,1
44.86693,20.34295,0
44.81852,20.40666,11
44.82225,20.41712,11
44.769144,20.559599,10
44.79293,20.47531,1
44.78399,20.4882,1
44.77106,20.47838,1
44.81536,20.4671,1
44.87493,20.46206,9
44.75599,20.56887,10
44.78744,20.47705,1
44.73164,20.41983,7
44.84122,20.38105,11
44.81038,20.54634,1
44.84646,20.38205,11
44.66367,20.593653,10
44.732048,20.41987,7
44.79896,20.46604,1
44.75413,20.41282,7
44.68236,20.38473,12
44.81883,20.37767,11
44.79965,20.3274,8
44.74405,20.48022,1
44.81737,20.42776,11
44.79123,20.27046,8
44.80054,20.38192,11
44.80576,20.43458,11
44.82479,20.41263,11
44.79207,20.50606,1
44.65184,20.22309,4
44.82687,20.46284,1
44.84078,20.38095,11
44.826,20.39289,11
44.807,20.37401,11
44.84422,20.51006,1
44.89393,20.29901,0
44.79022,20.53421,1
44.80017,20.47844,1
44.75434,20.41337,7
44.82943,20.45461,1
44.5243,20.5621,14
44.77361,20.4165,7
44.77879,20.47985,1
44.80179,20.46843,1
44.81817,20.46341,1
44.80812,20.469403,1
44.64984,20.19167,4
44.80635,20.47356,1
44.80582,20.47499,1
44.7378,20.57204,10
44.79955,20.38225,11
44.79763,20.48715,1
44.4826,20.261,5
44.80323,20.47665,1
44.82465,20.4612,1
44.81176,20.43134,11
44.88383,20.4633,9
44.80186,20.45391,1
44.83781,20.49386,1
44.77652,20.45942,1
44.82645,20.41399,11
44.76876,20.48263,1
44.817178,20.494011,1
44.78804,20.47583,1
44.82172,20.41938,11
44.8133,20.47508,1
44.78733,20.46587,1
44.8011,20.47004,1
44.77109,20.47596,1
44.77181,20.50286,1
44.804587,20.404,11
44.80424,20.47804,1
44.80418,20.41423,11
44.75669,20.44711,7
44.81168,20.47344,1
44.80551,20.47891,1
44.82237,20.4269,11
44.56282,20.66967,14
44.8172,20.43816,11
44.81904,20.47028,1
44.807514,20.361543,11
44.67766,20.42868,12
44.7926,20.46861,1
44.78747,20.46598,1
44.800576,20.449918,1
44.81765,20.43707,11
44.87941,20.45174,9
44.81415,20.45515,1
44.787126,20.416792,7
44.81053,20.47786,1
44.80437,20.3998,11
44.85075,20.39818,11
44.76239,20.50133,1
44.7965,20.47348,1
44.84485,20.36972,11
44.78862,20.47176,1
44.78623,20.47062,1
44.78777,20.41548,7
44.79597,20.4693,1
44.81301,20.41773,11
44.75002,20.42357,7
44.78553,20.43274,7
44.79572,20.49265,1
44.78039,20.44855,7
44.804597,20.400603,11
44.82234,20.38868,11
44.800832,20.444434,1
44.84641,20.36672,11
44.81129,20.44971,1
44.86153,20.37219,11
44.77808,20.40615,7
44.76104,20.47934,1
44.81182,20.43075,11
44.77724,20.40707,7
44.77459,20.53609,1
44.80638,20.51632,1
44.792955,20.505238,1
44.76736,20.41076,7
44.84112,20.39519,11
44.78384,20.51761,1
44.80405,20.41305,11
44.743448,20.424995,7
44.81056,20.44334,1
44.81056,20.44334,1
44.847338,20.396727,11
44.81788,20.38792,11
44.583525,20.735227,6
44.709107,20.45589,7
44.80203,20.36426,11
44.78465,20.411901,7
44.81462,20.43335,11
44.38313,20.27353,5
44.67732,20.39018,12
44.417721,20.2627761,5
44.51339,20.28505,5
44.80444,20.47372,1
44.79309,20.54125,1
44.811427,20.522778,1
44.74182,20.42186,7
44.742215,20.43407,7
44.8065,20.41795,11
44.82121,20.4417,11
44.82804,20.22411,8
44.88272,20.49686,9
44.7431,20.43022,7
44.814,20.47353,1
44.802347,20.44159,1
44.801177,20.335624,11
44.79597,20.45605,1
44.78158,20.4419,7
44.78325,20.42182,7
44.75344,20.45133,7
44.7995,20.46247,1
44.8157,20.46255,1
44.81708,20.42798,11
44.43978,20.69614,3
44.72021,20.25463,4
44.793082,20.503769,1
44.79562,20.38251,11
44.79892,20.44881,1
44.826524,20.362266,11
44.82377,20.45954,1
44.859461,20.563544,1
44.802647,20.441052,1
44.81498,20.37342,11
44.73317,20.58723,10
44.79606,20.44677,1
44.80014,20.36865,11
44.81377,20.40773,11
44.81315,20.45477,1
44.83853,20.41839,11
44.81736,20.44969,1
44.88533,20.4579,9
44.78396,20.51768,1
44.85032,20.53017,1
44.78001,20.41602,7
44.81955,20.28923,8
44.77812,20.49664,1
44.81441,20.43886,11
44.88107,20.465108,9
44.663797,20.590556,10
44.77087,20.41726,7
44.80913,20.41952,11
44.77148,20.53727,1
44.79915,20.45512,1
44.84125,20.39082,11
44.764113,20.471658,1
44.82646,20.22397,8
44.79149,20.49877,1
44.84989,20.3875,11
44.79559,20.48927,1
44.74167,20.42414,7
44.80948,20.24786,8
44.79063,20.49367,1
44.78502,20.40847,7
44.8201,20.40908,11
44.799218,20.448529,1
44.57772,20.74095,6
44.43457,20.51937,14
44.80099,20.45475,1
44.72017,20.45986,7
44.89655,20.29328,0
44.77033,20.51749,1
44.742415,20.359976,12
44.78725,20.54053,1
44.788154,20.483761,1
44.78626,20.51681,1
44.81137,20.46777,1
44.824854,20.485542,1
44.780904,20.508465,1
44.84145,20.21283,8
44.78766,20.47482,1
44.81614,20.49339,1
44.807,20.40383,11
44.80617,20.42048,11
44.68108,20.70999,6
44.84456,20.4114,11
44.808674,20.418212,11
44.84762,20.40816,11
44.84251,20.41311,11
44.8496,20.38024,11
44.78207,20.51162,1
44.92822,20.43714,9
44.87493,20.45103,9
44.81738,20.45348,1
44.809801,20.45783,1
44.82009,20.45556,1
44.82112,20.46392,1
44.836746,20.414325,11
44.8215,20.42045,11
44.76951,20.41555,7
44.79114,20.2714,8
44.8191,20.49055,1
44.66799,20.20169,4
44.8175,20.40868,11
44.77922,20.50954,1
44.788501,20.455741,1
44.736709,20.543527,10
44.79852,20.47449,1
44.817951,20.488741,1
44.7664,20.44328,7
44.88405,20.32027,0
44.77418,20.41656,7
44.80822,20.48202,1
44.83013,20.27972,8
44.75724,20.45335,7
44.99283,20.41844,9
44.84143,20.40418,11
44.88394,20.32024,0
44.77896,20.46745,1
44.802643,20.466047,1
44.79753,20.53069,1
44.84116,20.39723,11
44.80917,20.42773,11
44.73875,20.54528,10
44.84862,20.40421,11
44.79212,20.50785,1
44.7914,20.27212,8
44.714371,20.368199,12
44.7974,20.46054,1
44.79374,20.46919,1
44.80201,20.47479,1
44.82785,20.46102,1
44.90241,20.44204,9
44.749943,20.498742,1
44.83221,20.37308,11
44.78799,20.50574,1
44.742296,20.496043,1
44.80397,20.39945,11
44.80488,20.48507,1
44.80973,20.47516,1
44.81322,20.50619,1
44.7924,20.4668,1
44.79803,20.4738,1
44.81278,20.4246,11
44.8265,20.40812,11
44.79419,20.431968,7
44.80267,20.48719,1
44.736296,20.44311,7
44.80358,20.4195,11
44.78386,20.41331,7
44.785033,20.412827,7
44.81273,20.45849,1
44.84747,20.48757,9
44.74514,20.43486,7
44.377381,20.2238,5
44.82494,20.45544,1
44.67405,20.199567,4
44.78717,20.46592,1
44.81432,20.45705,1
44.72438,20.542308,10
44.74452,20.43145,7
44.81952,20.46604,1
44.80966,20.45584,1
44.785993,20.414865,7
44.83201,20.41064,11
44.824184,20.413005,11
44.75733,20.41509,7
44.74106,20.38993,7
44.82762,20.4122,11
44.64512,20.50807,10
44.78587,20.48256,1
44.833748,20.408602,11
44.80314,20.38057,11
44.81581,20.46089,1
44.7170585,20.5563973,10
44.88523,20.31786,0
44.76814,20.48269,1
44.81839,20.46384,1
44.77601,20.41979,7
44.84581,20.51357,1
44.67247,20.30433,12
44.81949,20.4893,1
44.76599,20.52498,1
44.774846,20.535703,1
44.7454019,20.4388132,7
44.76599,20.52498,1
44.84335,20.41219,11
44.82611,20.224,8
44.574319,20.438385,2
44.758839,20.525702,1
44.79341,20.4788,1
44.850419,20.349534,11
44.82085,20.38718,11
44.83921,20.41239,11
44.81289,20.40301,11
44.76503,20.49982,1
44.80474,20.4709,1
44.793084,20.538251,1
44.74169,20.43374,7
44.76094,20.47705,1
44.801891,20.450998,1
44.81908,20.29062,8
44.78893,20.46641,1
44.781078,20.50274,1
44.817946,20.497339,1
44.816413,20.47116,1
44.824375,20.407688,11
44.85001,20.36747,11
44.793544,20.481904,1
44.76277,20.472871,1
44.81089,20.44878,1
44.815412,20.536478,1
44.82403,20.41339,11
44.75991,20.41636,7
44.814904,20.434575,11
44.35897,20.4052,5
44.82383,20.40673,11
44.81687,20.4687,1
44.795227,20.437394,7
44.763423,20.523808,1
44.806727,20.461457,1
44.77345,20.51882,1
44.787892,20.498575,1
44.8123,20.29313,8
44.8304,20.2208,8
44.7612,20.48034,1
44.80207,20.46532,1
44.78809,20.46176,1
44.77744,20.41723,7
44.49959,20.6423191,14
44.830618,20.224007,8
44.80343,20.47704,1
44.74056,20.41911,7
44.763307,20.411227,7
44.80343,20.47704,1
44.68806,20.38246,12
44.81779,20.40061,11
44.77365,20.43762,7
44.84864,20.20868,8
44.80605,20.49456,1
44.79294,20.53452,1
44.4983,20.49829,14
44.8037,20.39939,11
44.80112,20.47008,1
44.81743,20.51537,1
44.74908,20.52569,10
44.64918,20.42348,2
44.81039,20.41622,11
44.76982,20.535336,1
44.8078,20.38106,11
44.81892,20.40869,11
44.81047,20.41611,11
44.649927,20.117269,13
44.78083,20.50219,1
44.81068,20.46605,1
44.76537,20.50001,1
44.836856,20.365235,11
44.79381,20.46618,1
44.846394,20.409108,11
44.77674,20.54543,1
44.78917,20.47879,1
44.77544,20.54014,1
44.81944,20.38746,11
44.83741,20.40674,11
44.80421,20.46195,1
44.7235,20.54228,10
44.81848,20.39873,11
44.81,20.45983,1
44.66562,20.61122,10
44.77073,20.49387,1
44.80154,20.46478,1
44.80224,20.46617,1
44.42925,20.68608,3
44.87236,20.47104,9
44.79731,20.49446,1
44.81602,20.41915,11
44.80935,20.45681,1
44.85649,20.16824,8
44.81717,20.40685,11
44.80608,20.47063,1
44.75662,20.46247,1
44.78267,20.440017,7
44.8091,20.48379,1
44.75931,20.41314,7
44.803181,20.48765,1
44.8602,20.37218,11
44.89653,20.3002,0
44.77506,20.49988,1
44.78607,20.53799,1
44.81542,20.43082,11
44.8094,20.4649,1
44.81087,20.43096,11
44.81368,20.47334,1
44.814754,20.434685,11
44.83644,20.41306,11
44.81238,20.46291,1
44.7517,20.43769,7
44.81758,20.48007,1
44.800614,20.500699,1
44.91347,20.26117,0
44.86228,20.355522,11
44.75201,20.413607,7
44.806226,20.470482,1
44.82469,20.40741,11
44.78084,20.50436,1
44.81476,20.44,11
44.81446,20.47138,1
44.77384,20.49132,1
44.81522,20.47111,1
44.81367,20.41675,11
44.79029,20.44507,7
44.814129,20.458026,1
44.817596,20.485224,1
44.81146,20.47923,1
44.79539,20.46925,1
44.74274,20.44125,7
44.80174,20.45853,1
44.77995,20.42001,7
44.7863,20.48056,1
44.80423,20.52419,1
44.80372,20.47631,1
44.80406,20.41576,11
44.80256,20.46276,1
44.76702,20.46897,1
44.71519,20.40613,7
44.818,20.49183,1
44.8026,20.4746,1
44.85428,20.54343,1
44.65848,20.20191,4
44.83027,20.3764,11
44.81178,20.5124,1
44.81059,20.423697,11
44.81401,20.40462,11
44.71626,20.46902,7
44.79018,20.42249,7
44.818681,20.465931,1
44.81491,20.45029,1
44.80361,20.38926,11
44.67275,20.06429,13
44.816882,20.479626,1
44.81227,20.46384,1
44.68892,20.38284,12
44.84244,20.40557,11
44.81378,20.47623,1
44.55509215,20.57952501,14
44.53166,20.29721,2
44.463257,20.668381,3
44.79144,20.49768,1
44.790397,20.468855,1
44.80377,20.34414,11
44.787788,20.462215,1
44.80912,20.48228,1
44.79303,20.52421,1
44.7832,20.48754,1
44.76918,20.42048,7
44.87196,20.33471,0
44.3868,20.25394,5
44.83451,20.40354,11
44.669812,20.71786,6
44.81962,20.28902,8
44.78028,20.46911,1
44.70395,20.57305,10
44.82365,20.46846,1
44.80185,20.47638,1
44.77415,20.53141,1
44.77805,20.47042,1
